time,us_aqi,pm10,pm2_5,nitrogen_dioxide,ozone,timestamp,hour,day_of_week,month,aqi_change_rate,aqi_lag_1,aqi_lag_24,target_aqi_24h
2026-05-15T14:00,97,42.7,25.0,7.2,157.0,2026-05-15 14:00:00,14,4,5,1.0,96.0,77.0,83.0
2026-05-15T15:00,97,43.9,26.3,5.9,160.0,2026-05-15 15:00:00,15,4,5,0.0,97.0,82.0,111.0
2026-05-15T16:00,97,44.9,27.4,5.7,161.0,2026-05-15 16:00:00,16,4,5,0.0,97.0,102.0,133.0
2026-05-15T17:00,115,18.8,14.1,11.5,151.0,2026-05-15 17:00:00,17,4,5,18.0,97.0,119.0,150.0
2026-05-15T18:00,129,20.9,16.7,42.4,109.0,2026-05-15 18:00:00,18,4,5,14.0,115.0,126.0,154.0
2026-05-15T19:00,125,33.9,29.6,84.6,51.0,2026-05-15 19:00:00,19,4,5,-4.0,129.0,119.0,147.0
2026-05-15T20:00,103,47.5,43.3,112.8,9.0,2026-05-15 20:00:00,20,4,5,-22.0,125.0,97.0,123.0
2026-05-15T21:00,91,56.1,52.0,113.7,0.0,2026-05-15 21:00:00,21,4,5,-12.0,103.0,86.0,88.0
2026-05-15T22:00,89,55.4,52.2,100.6,0.0,2026-05-15 22:00:00,22,4,5,-2.0,91.0,88.0,74.0
2026-05-15T23:00,87,46.7,44.1,88.5,5.0,2026-05-15 23:00:00,23,4,5,-2.0,89.0,90.0,73.0
2026-05-16T00:00,86,40.7,38.3,83.4,6.0,2026-05-16 00:00:00,0,5,5,-1.0,87.0,91.0,73.0
2026-05-16T01:00,84,35.0,32.9,79.3,8.0,2026-05-16 01:00:00,1,5,5,-2.0,86.0,92.0,73.0
2026-05-16T02:00,84,29.5,27.6,72.9,12.0,2026-05-16 02:00:00,2,5,5,0.0,84.0,93.0,72.0
2026-05-16T03:00,83,24.7,23.1,61.4,17.0,2026-05-16 03:00:00,3,5,5,-1.0,84.0,93.0,72.0
2026-05-16T04:00,83,21.0,19.4,47.5,24.0,2026-05-16 04:00:00,4,5,5,0.0,83.0,94.0,71.0
2026-05-16T05:00,83,25.6,23.5,39.0,27.0,2026-05-16 05:00:00,5,5,5,0.0,83.0,94.0,71.0
2026-05-16T06:00,83,23.3,21.7,34.9,44.0,2026-05-16 06:00:00,6,5,5,0.0,83.0,95.0,70.0
2026-05-16T07:00,83,23.0,21.5,29.0,69.0,2026-05-16 07:00:00,7,5,5,0.0,83.0,96.0,70.0
2026-05-16T08:00,83,21.3,16.9,23.0,95.0,2026-05-16 08:00:00,8,5,5,0.0,83.0,96.0,69.0
2026-05-16T09:00,83,22.8,16.1,16.8,123.0,2026-05-16 09:00:00,9,5,5,0.0,83.0,96.0,69.0
2026-05-16T10:00,83,23.5,16.2,10.4,152.0,2026-05-16 10:00:00,10,5,5,0.0,83.0,96.0,68.0
2026-05-16T11:00,83,23.8,16.5,5.7,173.0,2026-05-16 11:00:00,11,5,5,0.0,83.0,96.0,67.0
2026-05-16T12:00,82,24.4,16.1,3.7,181.0,2026-05-16 12:00:00,12,5,5,-1.0,83.0,96.0,67.0
2026-05-16T13:00,82,26.5,15.8,3.4,180.0,2026-05-16 13:00:00,13,5,5,0.0,82.0,96.0,66.0
2026-05-16T14:00,83,28.3,15.4,3.8,176.0,2026-05-16 14:00:00,14,5,5,1.0,82.0,97.0,78.0
2026-05-16T15:00,111,29.2,15.0,0.9,175.0,2026-05-16 15:00:00,15,5,5,28.0,83.0,97.0,102.0
2026-05-16T16:00,133,29.6,14.4,0.0,171.0,2026-05-16 16:00:00,16,5,5,22.0,111.0,97.0,120.0
2026-05-16T17:00,150,20.9,9.6,7.9,150.0,2026-05-16 17:00:00,17,5,5,17.0,133.0,115.0,133.0
2026-05-16T18:00,154,22.2,11.3,33.4,112.0,2026-05-16 18:00:00,18,5,5,4.0,150.0,129.0,139.0
2026-05-16T19:00,147,29.7,19.5,68.5,59.0,2026-05-16 19:00:00,19,5,5,-7.0,154.0,125.0,136.0
2026-05-16T20:00,123,42.6,31.4,93.4,19.0,2026-05-16 20:00:00,20,5,5,-24.0,147.0,103.0,123.0
2026-05-16T21:00,88,50.5,40.6,99.1,4.0,2026-05-16 21:00:00,21,5,5,-35.0,123.0,91.0,103.0
2026-05-16T22:00,74,53.2,46.1,94.7,1.0,2026-05-16 22:00:00,22,5,5,-14.0,88.0,89.0,77.0
2026-05-16T23:00,73,44.6,41.1,87.8,4.0,2026-05-16 23:00:00,23,5,5,-1.0,74.0,87.0,57.0
2026-05-17T00:00,73,34.9,33.2,80.1,11.0,2026-05-17 00:00:00,0,6,5,0.0,73.0,86.0,57.0
2026-05-17T01:00,73,26.8,26.0,69.9,24.0,2026-05-17 01:00:00,1,6,5,0.0,73.0,84.0,56.0
2026-05-17T02:00,72,21.7,21.0,59.3,34.0,2026-05-17 02:00:00,2,6,5,-1.0,73.0,84.0,55.0
2026-05-17T03:00,72,18.0,17.5,47.8,38.0,2026-05-17 03:00:00,3,6,5,0.0,72.0,83.0,55.0
2026-05-17T04:00,71,15.3,14.8,35.9,40.0,2026-05-17 04:00:00,4,6,5,-1.0,72.0,83.0,55.0
2026-05-17T05:00,71,18.7,17.8,43.4,32.0,2026-05-17 05:00:00,5,6,5,0.0,71.0,83.0,55.0
2026-05-17T06:00,70,16.5,15.8,36.3,52.0,2026-05-17 06:00:00,6,6,5,-1.0,71.0,83.0,54.0
2026-05-17T07:00,70,16.9,16.1,26.3,79.0,2026-05-17 07:00:00,7,6,5,0.0,70.0,83.0,54.0
2026-05-17T08:00,69,16.1,13.2,17.6,105.0,2026-05-17 08:00:00,8,6,5,-1.0,70.0,83.0,53.0
2026-05-17T09:00,69,13.6,9.1,11.3,126.0,2026-05-17 09:00:00,9,6,5,0.0,69.0,83.0,53.0
2026-05-17T10:00,68,13.9,7.7,6.3,144.0,2026-05-17 10:00:00,10,6,5,-1.0,69.0,83.0,53.0
2026-05-17T11:00,67,13.1,7.8,2.9,158.0,2026-05-17 11:00:00,11,6,5,-1.0,68.0,83.0,53.0
2026-05-17T12:00,67,12.2,7.9,1.6,164.0,2026-05-17 12:00:00,12,6,5,0.0,67.0,82.0,53.0
2026-05-17T13:00,66,11.4,7.8,2.0,166.0,2026-05-17 13:00:00,13,6,5,-1.0,67.0,82.0,79.0
2026-05-17T14:00,78,10.9,7.7,2.6,165.0,2026-05-17 14:00:00,14,6,5,12.0,66.0,83.0,104.0
2026-05-17T15:00,102,11.0,7.7,1.5,166.0,2026-05-17 15:00:00,15,6,5,24.0,78.0,111.0,123.0
2026-05-17T16:00,120,11.2,7.7,0.7,165.0,2026-05-17 16:00:00,16,6,5,18.0,102.0,133.0,137.0
2026-05-17T17:00,133,4.9,3.6,4.9,153.0,2026-05-17 17:00:00,17,6,5,13.0,120.0,150.0,145.0
2026-05-17T18:00,139,6.2,4.3,16.9,130.0,2026-05-17 18:00:00,18,6,5,6.0,133.0,154.0,143.0
2026-05-17T19:00,136,11.3,9.4,33.7,97.0,2026-05-17 19:00:00,19,6,5,-3.0,139.0,147.0,132.0
2026-05-17T20:00,123,20.3,18.0,48.3,68.0,2026-05-17 20:00:00,20,6,5,-13.0,136.0,123.0,111.0
2026-05-17T21:00,103,27.6,25.3,59.7,46.0,2026-05-17 21:00:00,21,6,5,-20.0,123.0,88.0,83.0
2026-05-17T22:00,77,33.9,31.8,68.8,27.0,2026-05-17 22:00:00,22,6,5,-26.0,103.0,74.0,63.0
2026-05-17T23:00,57,31.9,30.6,71.4,17.0,2026-05-17 23:00:00,23,6,5,-20.0,77.0,73.0,63.0
2026-05-18T00:00,57,26.0,25.2,63.2,20.0,2026-05-18 00:00:00,0,0,5,0.0,57.0,73.0,64.0
2026-05-18T01:00,56,21.8,21.1,48.5,32.0,2026-05-18 01:00:00,1,0,5,-1.0,57.0,73.0,65.0
2026-05-18T02:00,55,18.2,17.6,36.1,43.0,2026-05-18 02:00:00,2,0,5,-1.0,56.0,72.0,66.0
2026-05-18T03:00,55,15.1,14.7,29.0,47.0,2026-05-18 03:00:00,3,0,5,0.0,55.0,72.0,66.0
2026-05-18T04:00,55,12.7,12.4,24.2,50.0,2026-05-18 04:00:00,4,0,5,0.0,55.0,71.0,67.0
2026-05-18T05:00,55,12.0,11.7,21.9,57.0,2026-05-18 05:00:00,5,0,5,0.0,55.0,71.0,67.0
2026-05-18T06:00,54,11.6,11.3,22.7,73.0,2026-05-18 06:00:00,6,0,5,-1.0,55.0,70.0,67.0
2026-05-18T07:00,54,13.4,13.0,23.6,96.0,2026-05-18 07:00:00,7,0,5,0.0,54.0,70.0,68.0
2026-05-18T08:00,53,11.2,10.2,22.4,118.0,2026-05-18 08:00:00,8,0,5,-1.0,54.0,69.0,68.0
2026-05-18T09:00,53,10.0,7.4,17.3,140.0,2026-05-18 09:00:00,9,0,5,0.0,53.0,69.0,69.0
2026-05-18T10:00,53,12.0,7.3,10.1,162.0,2026-05-18 10:00:00,10,0,5,0.0,53.0,68.0,70.0
2026-05-18T11:00,53,14.6,8.1,4.8,176.0,2026-05-18 11:00:00,11,0,5,0.0,53.0,67.0,72.0
2026-05-18T12:00,53,21.7,9.7,3.0,178.0,2026-05-18 12:00:00,12,0,5,0.0,53.0,67.0,73.0
2026-05-18T13:00,79,33.3,13.2,3.0,172.0,2026-05-18 13:00:00,13,0,5,26.0,53.0,66.0,85.0
2026-05-18T14:00,104,47.6,17.1,3.6,165.0,2026-05-18 14:00:00,14,0,5,25.0,79.0,78.0,103.0
2026-05-18T15:00,123,62.9,19.6,2.1,161.0,2026-05-18 15:00:00,15,0,5,19.0,104.0,102.0,119.0
2026-05-18T16:00,137,74.5,21.3,1.2,155.0,2026-05-18 16:00:00,16,0,5,14.0,123.0,120.0,133.0
2026-05-18T17:00,145,69.6,18.1,7.8,131.0,2026-05-18 17:00:00,17,0,5,8.0,137.0,133.0,143.0
2026-05-18T18:00,143,63.1,19.0,20.5,108.0,2026-05-18 18:00:00,18,0,5,-2.0,145.0,139.0,146.0
2026-05-18T19:00,132,65.7,25.8,38.3,77.0,2026-05-18 19:00:00,19,0,5,-11.0,143.0,136.0,137.0
2026-05-18T20:00,111,65.9,30.0,53.0,50.0,2026-05-18 20:00:00,20,0,5,-21.0,132.0,123.0,119.0
2026-05-18T21:00,83,65.9,33.3,62.9,33.0,2026-05-18 21:00:00,21,0,5,-28.0,111.0,103.0,96.0
2026-05-18T22:00,63,67.1,37.8,69.8,21.0,2026-05-18 22:00:00,22,0,5,-20.0,83.0,77.0,74.0
2026-05-18T23:00,63,62.6,38.8,70.5,16.0,2026-05-18 23:00:00,23,0,5,0.0,63.0,57.0,74.0
2026-05-19T00:00,64,54.7,35.7,61.7,21.0,2026-05-19 00:00:00,0,1,5,1.0,63.0,57.0,75.0
2026-05-19T01:00,65,46.6,31.0,46.8,33.0,2026-05-19 01:00:00,1,1,5,1.0,64.0,56.0,75.0
2026-05-19T02:00,66,40.0,25.3,33.2,47.0,2026-05-19 02:00:00,2,1,5,1.0,65.0,55.0,75.0
2026-05-19T03:00,66,32.0,20.0,22.5,64.0,2026-05-19 03:00:00,3,1,5,0.0,66.0,55.0,75.0
2026-05-19T04:00,67,27.8,15.3,13.1,83.0,2026-05-19 04:00:00,4,1,5,1.0,66.0,55.0,75.0
2026-05-19T05:00,67,26.8,14.1,9.7,84.0,2026-05-19 05:00:00,5,1,5,0.0,67.0,55.0,76.0
2026-05-19T06:00,67,26.7,14.4,13.7,86.0,2026-05-19 06:00:00,6,1,5,0.0,67.0,54.0,76.0
2026-05-19T07:00,68,28.2,17.6,18.9,91.0,2026-05-19 07:00:00,7,1,5,1.0,67.0,54.0,76.0
2026-05-19T08:00,68,39.7,20.4,21.1,102.0,2026-05-19 08:00:00,8,1,5,0.0,68.0,53.0,77.0
2026-05-19T09:00,69,46.7,22.8,17.1,129.0,2026-05-19 09:00:00,9,1,5,1.0,68.0,53.0,77.0
2026-05-19T10:00,70,48.2,23.7,10.0,163.0,2026-05-19 10:00:00,10,1,5,1.0,69.0,53.0,77.0
2026-05-19T11:00,72,45.3,22.6,4.6,185.0,2026-05-19 11:00:00,11,1,5,2.0,70.0,53.0,77.0
2026-05-19T12:00,73,40.3,20.6,2.8,185.0,2026-05-19 12:00:00,12,1,5,1.0,72.0,53.0,76.0
2026-05-19T13:00,85,34.5,17.8,2.7,173.0,2026-05-19 13:00:00,13,1,5,12.0,73.0,79.0,76.0
2026-05-19T14:00,103,34.3,16.9,3.1,161.0,2026-05-19 14:00:00,14,1,5,18.0,85.0,104.0,78.0
2026-05-19T15:00,119,37.8,17.2,2.7,155.0,2026-05-19 15:00:00,15,1,5,16.0,103.0,123.0,94.0
2026-05-19T16:00,133,40.0,17.3,2.9,150.0,2026-05-19 16:00:00,16,1,5,14.0,119.0,137.0,109.0
2026-05-19T17:00,143,59.8,20.9,6.5,140.0,2026-05-19 17:00:00,17,1,5,10.0,133.0,145.0,121.0
2026-05-19T18:00,146,56.2,21.2,16.6,123.0,2026-05-19 18:00:00,18,1,5,3.0,143.0,143.0,126.0
2026-05-19T19:00,137,54.6,25.4,30.9,100.0,2026-05-19 19:00:00,19,1,5,-9.0,146.0,132.0,122.0
2026-05-19T20:00,119,62.9,30.7,44.2,77.0,2026-05-19 20:00:00,20,1,5,-18.0,137.0,111.0,109.0
2026-05-19T21:00,96,68.0,34.8,57.1,56.0,2026-05-19 21:00:00,21,1,5,-23.0,119.0,83.0,90.0
2026-05-19T22:00,74,73.1,39.8,69.0,36.0,2026-05-19 22:00:00,22,1,5,-22.0,96.0,63.0,78.0
2026-05-19T23:00,74,74.7,44.4,72.7,25.0,2026-05-19 23:00:00,23,1,5,0.0,74.0,63.0,79.0
2026-05-20T00:00,75,61.5,39.8,61.9,28.0,2026-05-20 00:00:00,0,2,5,1.0,74.0,64.0,79.0
2026-05-20T01:00,75,49.1,31.2,42.9,40.0,2026-05-20 01:00:00,1,2,5,0.0,75.0,65.0,80.0
2026-05-20T02:00,75,40.0,25.0,27.2,51.0,2026-05-20 02:00:00,2,2,5,0.0,75.0,66.0,80.0
2026-05-20T03:00,75,34.5,21.2,18.6,56.0,2026-05-20 03:00:00,3,2,5,0.0,75.0,66.0,80.0
2026-05-20T04:00,75,31.7,18.9,13.2,60.0,2026-05-20 04:00:00,4,2,5,0.0,75.0,67.0,80.0
2026-05-20T05:00,76,29.7,17.6,9.2,80.0,2026-05-20 05:00:00,5,2,5,1.0,75.0,67.0,80.0
2026-05-20T06:00,76,31.4,17.8,14.0,82.0,2026-05-20 06:00:00,6,2,5,0.0,76.0,67.0,81.0
2026-05-20T07:00,76,29.7,20.2,20.2,85.0,2026-05-20 07:00:00,7,2,5,0.0,76.0,68.0,81.0
2026-05-20T08:00,77,47.6,24.1,22.8,94.0,2026-05-20 08:00:00,8,2,5,1.0,76.0,68.0,81.0
2026-05-20T09:00,77,57.0,23.8,18.0,114.0,2026-05-20 09:00:00,9,2,5,0.0,77.0,69.0,81.0
2026-05-20T10:00,77,49.1,20.7,9.5,139.0,2026-05-20 10:00:00,10,2,5,0.0,77.0,70.0,81.0
2026-05-20T11:00,77,43.8,19.0,3.2,157.0,2026-05-20 11:00:00,11,2,5,0.0,77.0,72.0,81.0
2026-05-20T12:00,76,43.1,18.6,1.6,162.0,2026-05-20 12:00:00,12,2,5,-1.0,77.0,73.0,82.0
2026-05-20T13:00,76,45.2,19.0,2.3,160.0,2026-05-20 13:00:00,13,2,5,0.0,76.0,85.0,82.0
2026-05-20T14:00,78,49.5,20.1,3.4,157.0,2026-05-20 14:00:00,14,2,5,2.0,76.0,103.0,83.0
2026-05-20T15:00,94,52.6,21.1,3.9,155.0,2026-05-20 15:00:00,15,2,5,16.0,78.0,119.0,84.0
2026-05-20T16:00,109,55.8,22.2,4.9,152.0,2026-05-20 16:00:00,16,2,5,15.0,94.0,133.0,84.0
2026-05-20T17:00,121,60.5,22.2,7.3,139.0,2026-05-20 17:00:00,17,2,5,12.0,109.0,143.0,85.0
2026-05-20T18:00,126,58.1,22.4,17.4,121.0,2026-05-20 18:00:00,18,2,5,5.0,121.0,146.0,86.0
2026-05-20T19:00,122,58.4,24.9,31.8,95.0,2026-05-20 19:00:00,19,2,5,-4.0,126.0,137.0,87.0
2026-05-20T20:00,109,63.6,30.3,46.1,71.0,2026-05-20 20:00:00,20,2,5,-13.0,122.0,119.0,89.0
2026-05-20T21:00,90,71.5,39.2,62.0,47.0,2026-05-20 21:00:00,21,2,5,-19.0,109.0,96.0,91.0
2026-05-20T22:00,78,78.5,48.7,77.8,25.0,2026-05-20 22:00:00,22,2,5,-12.0,90.0,74.0,92.0
2026-05-20T23:00,79,79.2,52.0,83.7,14.0,2026-05-20 23:00:00,23,2,5,1.0,78.0,74.0,90.0
2026-05-21T00:00,79,66.4,43.5,72.0,24.0,2026-05-21 00:00:00,0,3,5,0.0,79.0,75.0,89.0
2026-05-21T01:00,80,53.0,34.3,50.4,46.0,2026-05-21 01:00:00,1,3,5,1.0,79.0,75.0,88.0
2026-05-21T02:00,80,45.5,26.9,32.8,62.0,2026-05-21 02:00:00,2,3,5,0.0,80.0,75.0,88.0
2026-05-21T03:00,80,33.3,22.0,24.4,63.0,2026-05-21 03:00:00,3,3,5,0.0,80.0,75.0,89.0
2026-05-21T04:00,80,25.3,18.4,20.0,57.0,2026-05-21 04:00:00,4,3,5,0.0,80.0,75.0,90.0
2026-05-21T05:00,80,41.1,21.6,9.7,84.0,2026-05-21 05:00:00,5,3,5,0.0,80.0,76.0,91.0
2026-05-21T06:00,81,36.7,19.5,14.9,81.0,2026-05-21 06:00:00,6,3,5,1.0,80.0,76.0,90.0
2026-05-21T07:00,81,57.5,22.8,21.8,79.0,2026-05-21 07:00:00,7,3,5,0.0,81.0,76.0,90.0
2026-05-21T08:00,81,62.9,25.6,25.0,80.0,2026-05-21 08:00:00,8,3,5,0.0,81.0,77.0,90.0
2026-05-21T09:00,81,60.3,25.2,20.7,90.0,2026-05-21 09:00:00,9,3,5,0.0,81.0,77.0,89.0
2026-05-21T10:00,81,62.9,23.2,12.7,104.0,2026-05-21 10:00:00,10,3,5,0.0,81.0,77.0,89.0
2026-05-21T11:00,81,64.7,22.4,6.4,116.0,2026-05-21 11:00:00,11,3,5,0.0,81.0,77.0,89.0
2026-05-21T12:00,82,82.4,23.7,4.0,122.0,2026-05-21 12:00:00,12,3,5,1.0,81.0,76.0,89.0
2026-05-21T13:00,82,104.1,25.6,3.2,125.0,2026-05-21 13:00:00,13,3,5,0.0,82.0,76.0,89.0
2026-05-21T14:00,83,122.9,28.6,3.5,127.0,2026-05-21 14:00:00,14,3,5,1.0,82.0,78.0,89.0
2026-05-21T15:00,84,130.9,30.9,3.5,131.0,2026-05-21 15:00:00,15,3,5,1.0,83.0,94.0,89.0
2026-05-21T16:00,84,129.5,32.6,4.5,134.0,2026-05-21 16:00:00,16,3,5,0.0,84.0,109.0,89.0
2026-05-21T17:00,85,128.5,33.9,12.7,125.0,2026-05-21 17:00:00,17,3,5,1.0,84.0,121.0,98.0
2026-05-21T18:00,86,130.9,34.3,41.3,88.0,2026-05-21 18:00:00,18,3,5,1.0,85.0,126.0,105.0
2026-05-21T19:00,87,135.5,42.6,79.8,38.0,2026-05-21 19:00:00,19,3,5,1.0,86.0,122.0,101.0
2026-05-21T20:00,89,152.7,56.7,101.0,7.0,2026-05-21 20:00:00,20,3,5,2.0,87.0,109.0,88.0
2026-05-21T21:00,91,110.1,42.0,88.0,15.0,2026-05-21 21:00:00,21,3,5,2.0,89.0,90.0,88.0
2026-05-21T22:00,92,79.4,34.0,57.8,43.0,2026-05-21 22:00:00,22,3,5,1.0,91.0,78.0,90.0
2026-05-21T23:00,90,90.6,37.8,34.1,63.0,2026-05-21 23:00:00,23,3,5,-2.0,92.0,79.0,91.0
2026-05-22T00:00,89,68.2,36.0,26.9,65.0,2026-05-22 00:00:00,0,4,5,-1.0,90.0,79.0,92.0
2026-05-22T01:00,88,58.1,34.0,26.3,59.0,2026-05-22 01:00:00,1,4,5,-1.0,89.0,80.0,92.0
2026-05-22T02:00,88,79.9,33.5,25.8,54.0,2026-05-22 02:00:00,2,4,5,0.0,88.0,80.0,92.0
2026-05-22T03:00,89,67.5,31.0,23.0,50.0,2026-05-22 03:00:00,3,4,5,1.0,88.0,80.0,91.0
2026-05-22T04:00,90,57.0,27.6,20.3,47.0,2026-05-22 04:00:00,4,4,5,1.0,89.0,80.0,90.0
2026-05-22T05:00,91,49.5,19.3,14.6,59.0,2026-05-22 05:00:00,5,4,5,1.0,90.0,80.0,90.0
2026-05-22T06:00,90,40.2,18.1,15.8,65.0,2026-05-22 06:00:00,6,4,5,-1.0,91.0,81.0,89.0
2026-05-22T07:00,90,49.6,19.2,17.4,75.0,2026-05-22 07:00:00,7,4,5,0.0,90.0,81.0,89.0
2026-05-22T08:00,90,72.9,21.3,17.2,87.0,2026-05-22 08:00:00,8,4,5,0.0,90.0,81.0,89.0
2026-05-22T09:00,89,79.4,21.6,13.6,103.0,2026-05-22 09:00:00,9,4,5,-1.0,90.0,81.0,89.0
2026-05-22T10:00,89,82.2,22.3,8.4,122.0,2026-05-22 10:00:00,10,4,5,0.0,89.0,81.0,89.0
2026-05-22T11:00,89,82.0,23.6,4.4,136.0,2026-05-22 11:00:00,11,4,5,0.0,89.0,81.0,89.0
2026-05-22T12:00,89,83.4,24.8,3.0,143.0,2026-05-22 12:00:00,12,4,5,0.0,89.0,82.0,89.0
2026-05-22T13:00,89,91.0,27.2,2.9,146.0,2026-05-22 13:00:00,13,4,5,0.0,89.0,82.0,89.0
2026-05-22T14:00,89,94.1,28.4,3.4,147.0,2026-05-22 14:00:00,14,4,5,0.0,89.0,83.0,89.0
2026-05-22T15:00,89,100.8,30.2,4.2,146.0,2026-05-22 15:00:00,15,4,5,0.0,89.0,84.0,90.0
2026-05-22T16:00,89,106.6,31.4,5.7,143.0,2026-05-22 16:00:00,16,4,5,0.0,89.0,84.0,105.0
2026-05-22T17:00,98,91.3,27.4,7.2,139.0,2026-05-22 17:00:00,17,4,5,9.0,89.0,85.0,119.0
2026-05-22T18:00,105,94.3,29.0,38.0,101.0,2026-05-22 18:00:00,18,4,5,7.0,98.0,86.0,125.0
2026-05-22T19:00,101,100.1,41.1,80.1,49.0,2026-05-22 19:00:00,19,4,5,-4.0,105.0,87.0,123.0
2026-05-22T20:00,88,115.0,55.4,108.7,11.0,2026-05-22 20:00:00,20,4,5,-13.0,101.0,89.0,110.0
2026-05-22T21:00,88,109.4,60.3,112.4,0.0,2026-05-22 21:00:00,21,4,5,0.0,88.0,91.0,90.0
2026-05-22T22:00,90,84.3,50.8,102.5,2.0,2026-05-22 22:00:00,22,4,5,2.0,88.0,92.0,77.0
2026-05-22T23:00,91,72.4,44.7,88.4,10.0,2026-05-22 23:00:00,23,4,5,1.0,90.0,90.0,75.0
2026-05-23T00:00,92,63.3,38.5,70.3,22.0,2026-05-23 00:00:00,0,5,5,1.0,91.0,89.0,73.0
2026-05-23T01:00,92,55.2,32.1,48.0,40.0,2026-05-23 01:00:00,1,5,5,0.0,92.0,88.0,72.0
2026-05-23T02:00,92,48.2,26.5,29.6,56.0,2026-05-23 02:00:00,2,5,5,0.0,92.0,88.0,71.0
2026-05-23T03:00,91,42.3,22.4,18.1,69.0,2026-05-23 03:00:00,3,5,5,-1.0,92.0,89.0,71.0
2026-05-23T04:00,90,40.7,19.2,10.6,79.0,2026-05-23 04:00:00,4,5,5,-1.0,91.0,90.0,70.0
2026-05-23T05:00,90,34.7,16.4,7.3,83.0,2026-05-23 05:00:00,5,5,5,0.0,90.0,91.0,70.0
2026-05-23T06:00,89,29.2,15.9,10.6,84.0,2026-05-23 06:00:00,6,5,5,-1.0,90.0,90.0,70.0
2026-05-23T07:00,89,35.9,17.5,14.9,86.0,2026-05-23 07:00:00,7,5,5,0.0,89.0,90.0,70.0
2026-05-23T08:00,89,45.1,19.8,16.7,93.0,2026-05-23 08:00:00,8,5,5,0.0,89.0,90.0,70.0
2026-05-23T09:00,89,57.7,21.7,13.6,110.0,2026-05-23 09:00:00,9,5,5,0.0,89.0,89.0,69.0
2026-05-23T10:00,89,66.4,22.6,7.9,132.0,2026-05-23 10:00:00,10,5,5,0.0,89.0,89.0,69.0
2026-05-23T11:00,89,76.1,25.7,3.7,149.0,2026-05-23 11:00:00,11,5,5,0.0,89.0,89.0,69.0
2026-05-23T12:00,89,77.8,26.4,2.5,157.0,2026-05-23 12:00:00,12,5,5,0.0,89.0,89.0,69.0
2026-05-23T13:00,89,74.5,26.1,2.7,161.0,2026-05-23 13:00:00,13,5,5,0.0,89.0,89.0,69.0
2026-05-23T14:00,89,71.7,25.8,3.4,161.0,2026-05-23 14:00:00,14,5,5,0.0,89.0,89.0,68.0
2026-05-23T15:00,90,69.8,25.7,3.0,160.0,2026-05-23 15:00:00,15,5,5,1.0,89.0,89.0,81.0
2026-05-23T16:00,105,63.8,23.9,3.1,155.0,2026-05-23 16:00:00,16,5,5,15.0,90.0,89.0,96.0
2026-05-23T17:00,119,34.2,14.0,6.8,142.0,2026-05-23 17:00:00,17,5,5,14.0,105.0,98.0,107.0
2026-05-23T18:00,125,30.9,13.6,17.9,120.0,2026-05-23 18:00:00,18,5,5,6.0,119.0,105.0,115.0
2026-05-23T19:00,123,29.8,16.5,33.4,89.0,2026-05-23 19:00:00,19,5,5,-2.0,125.0,101.0,115.0
2026-05-23T20:00,110,34.2,21.9,46.0,62.0,2026-05-23 20:00:00,20,5,5,-13.0,123.0,88.0,106.0
2026-05-23T21:00,90,34.7,23.7,53.2,45.0,2026-05-23 21:00:00,21,5,5,-20.0,110.0,88.0,89.0
2026-05-23T22:00,77,34.5,24.9,57.5,32.0,2026-05-23 22:00:00,22,5,5,-13.0,90.0,90.0,74.0
2026-05-23T23:00,75,33.8,26.0,58.8,24.0,2026-05-23 23:00:00,23,5,5,-2.0,77.0,91.0,76.0
2026-05-24T00:00,73,32.4,24.9,56.7,21.0,2026-05-24 00:00:00,0,6,5,-2.0,75.0,92.0,78.0
2026-05-24T01:00,72,30.9,23.8,51.7,21.0,2026-05-24 01:00:00,1,6,5,-1.0,73.0,92.0,79.0
2026-05-24T02:00,71,28.5,22.1,45.4,25.0,2026-05-24 02:00:00,2,6,5,-1.0,72.0,92.0,80.0
2026-05-24T03:00,71,24.4,19.0,37.3,31.0,2026-05-24 03:00:00,3,6,5,0.0,71.0,91.0,81.0
2026-05-24T04:00,70,20.4,15.6,28.0,40.0,2026-05-24 04:00:00,4,6,5,-1.0,71.0,90.0,81.0
2026-05-24T05:00,70,24.9,15.4,18.2,57.0,2026-05-24 05:00:00,5,6,5,0.0,70.0,90.0,82.0
2026-05-24T06:00,70,24.8,14.8,17.0,68.0,2026-05-24 06:00:00,6,6,5,0.0,70.0,89.0,83.0
2026-05-24T07:00,70,25.4,15.3,15.2,83.0,2026-05-24 07:00:00,7,6,5,0.0,70.0,89.0,83.0
2026-05-24T08:00,70,46.9,17.3,12.9,98.0,2026-05-24 08:00:00,8,6,5,0.0,70.0,89.0,84.0
2026-05-24T09:00,69,68.0,21.3,9.8,112.0,2026-05-24 09:00:00,9,6,5,-1.0,70.0,89.0,84.0
2026-05-24T10:00,69,64.0,20.9,6.2,126.0,2026-05-24 10:00:00,10,6,5,0.0,69.0,89.0,84.0
2026-05-24T11:00,69,67.5,21.9,3.6,137.0,2026-05-24 11:00:00,11,6,5,0.0,69.0,89.0,84.0
2026-05-24T12:00,69,73.8,23.3,2.5,145.0,2026-05-24 12:00:00,12,6,5,0.0,69.0,89.0,83.0
2026-05-24T13:00,69,68.9,23.2,2.4,151.0,2026-05-24 13:00:00,13,6,5,0.0,69.0,89.0,82.0
